area_name,median_rent,median_home_value,median_income,zip,is_texas_zip,rent_affordability_score,home_affordability_score,income_score,starter_score
ZCTA5 76207,1769,390900,85330,76207,TRUE,5.350633302,7.886597938,2.996567841,5.405203055
ZCTA5 75077,2098,464000,127211,75077,TRUE,4.334260117,7.448453608,4.777760293,5.401568217
ZCTA5 75164,1792,242500,65825,75164,TRUE,5.279579858,8.776072884,2.167023209,5.394760771
ZCTA5 78729,1678,476200,86438,78729,TRUE,5.6317578,7.375329657,3.04369091,5.37840929
ZCTA5 75082,1906,492900,110534,75082,TRUE,4.927401915,7.275233757,4.068490063,5.374077912
ZCTA5 75189,2173,356600,117125,75189,TRUE,4.102564103,8.092184129,4.348804273,5.373322162
ZCTA5 75249,1950,286000,85500,75249,TRUE,4.791473587,8.515344042,3.003797915,5.372332022
ZCTA5 78734,1851,677300,130784,78734,TRUE,5.097312326,6.169983217,4.929719431,5.368835725
ZCTA5 76227,2055,400800,111402,76227,TRUE,4.467099166,7.82725965,4.105405969,5.366639352
ZCTA5 78728,1632,437000,75243,78728,TRUE,5.77386469,7.610285303,2.567569292,5.362902254
ZCTA5 78108,2171,337600,113004,78108,TRUE,4.108742663,8.206065692,4.173538781,5.357378407
ZCTA5 78752,1581,422000,67682,78752,TRUE,5.93141798,7.700191801,2.246001131,5.356425071
ZCTA5 78737,2131,765000,168920,78737,TRUE,4.232313871,5.644329897,6.551637612,5.351715801
ZCTA5 75093,1814,670500,124563,75093,TRUE,5.211615694,6.21074083,4.665141263,5.347410905
ZCTA5 75098,2182,401500,122089,75098,TRUE,4.074760581,7.823064013,4.559922426,5.344800164
ZCTA5 78723,1724,562300,100329,78723,TRUE,5.489650911,6.859266363,3.634472991,5.343982171
ZCTA5 75409,2078,353600,104814,75409,TRUE,4.396045721,8.110165428,3.825219348,5.339033721
ZCTA5 75071,2179,481400,132447,75071,TRUE,4.084028421,7.344162071,5.000446563,5.336993959
ZCTA5 78741,1596,420100,66741,78741,TRUE,5.885078777,7.711579957,2.205980547,5.329299662
ZCTA5 78727,1882,540400,110379,78727,TRUE,5.00154464,6.990529849,4.061897937,5.316346192
ZCTA5 75208,1739,438400,81950,75208,TRUE,5.443311708,7.60189403,2.852816964,5.313737982
ZCTA5 75126,2076,361100,103673,75126,TRUE,4.402224282,8.065212179,3.776692794,5.313461205
ZCTA5 75072,2512,502700,165682,75072,TRUE,3.055298116,7.216494845,6.413925973,5.311245492
ZCTA5 78758,1663,440200,74381,78758,TRUE,5.678097003,7.591105251,2.530908565,5.307842946
ZCTA5 77407,2016,372000,98913,77407,TRUE,4.587581094,7.999880125,3.57425073,5.307271694
ZCTA5 77079,1615,679900,101995,77079,TRUE,5.826382453,6.154399425,3.705327714,5.288471123
ZCTA5 75024,1891,598600,117088,75024,TRUE,4.973741118,6.64169264,4.347230669,5.28617344
ZCTA5 78340,1875,162900,54000,78340,TRUE,5.023169601,9.253176696,1.664107788,5.284453186
ZCTA5 78745,1713,504800,86109,78745,TRUE,5.523632994,7.203907936,3.029698591,5.279535155
ZCTA5 76123,2171,310500,102768,76123,TRUE,4.108742663,8.368496763,3.738203284,5.275507079
ZCTA5 77025,1547,586600,81008,77025,TRUE,6.036453506,6.713617837,2.81275385,5.272492909
ZCTA5 75230,1358,931500,110956,75230,TRUE,6.620327464,4.646367778,4.086437658,5.267972616
ZCTA5 75407,2126,329000,100037,75407,TRUE,4.247760272,8.257612083,3.622054277,5.263004017
ZCTA5 75068,2289,410900,126635,75068,TRUE,3.7442076,7.766722608,4.753263102,5.253678753
ZCTA5 76002,2126,339100,100667,76002,TRUE,4.247760272,8.197075042,3.648848079,5.252881045
ZCTA5 75080,1889,447100,92903,75080,TRUE,4.979919679,7.549748262,3.31864636,5.252486258
ZCTA5 78597,1521,527200,68421,78597,TRUE,6.116774791,7.069647567,2.277430687,5.250833393
ZCTA5 75036,2328,564500,151645,75036,TRUE,3.623725672,6.846080077,5.816934534,5.248394652
ZCTA5 78215,1767,476500,84437,78215,TRUE,5.356811863,7.373531527,2.95858869,5.24236081
ZCTA5 77006,1802,614800,106533,77006,TRUE,5.248687056,6.544593623,3.898328152,5.232351355
ZCTA5 78757,1723,655900,103860,78757,TRUE,5.492740192,6.29824982,3.784645875,5.221964785
ZCTA5 75244,1953,617800,120286,75244,TRUE,4.782205746,6.526612323,4.483241114,5.21583833
ZCTA5 78725,2232,330600,105795,78725,TRUE,3.920296571,8.248022057,3.866941126,5.202607583
ZCTA5 77865,2050,187100,67114,77865,TRUE,4.482545567,9.108127547,2.221844179,5.192009745
ZCTA5 78633,1998,464600,100936,78633,TRUE,4.643188137,7.444857348,3.660288608,5.188819042
ZCTA5 75204,1896,479500,92253,75204,TRUE,4.958294717,7.355550228,3.291001961,5.177283543
ZCTA5 78266,2306,586600,146792,78266,TRUE,3.691689836,6.713617837,5.610537194,5.173922444
ZCTA5 76109,1770,630800,100507,76109,TRUE,5.347544022,6.448693359,3.642043304,5.166238608
ZCTA5 78759,1727,674000,102400,78759,TRUE,5.480383071,6.189762647,3.722552301,5.165847713
ZCTA5 77401,2672,1036800,243750,77401,TRUE,2.561013284,4.015224167,9.734145937,5.149216345
ZCTA5 78756,1433,832000,94701,78756,TRUE,6.388631449,5.242747543,3.395115022,5.146811349
ZCTA5 78256,1600,579300,74977,78256,TRUE,5.872721656,6.757372333,2.556256353,5.143177268
ZCTA5 78749,1965,585200,111079,78749,TRUE,4.745134384,6.722009111,4.091668829,5.142157135
ZCTA5 76008,2695,493200,168314,76008,TRUE,2.489959839,7.273435627,6.525864525,5.135773981
ZCTA5 75454,2462,456100,138827,75454,TRUE,3.209762125,7.495804363,5.271786977,5.114182252
ZCTA5 78736,1830,573100,93805,78736,TRUE,5.16218721,6.794533685,3.357008281,5.110337474
ZCTA5 78730,1860,1014700,158673,78730,TRUE,5.069508804,4.147686406,6.115834287,5.10685973
ZCTA5 75209,1836,864200,134707,75209,TRUE,5.143651529,5.049748262,5.096564014,5.101354294
ZCTA5 75039,1917,597800,104853,75039,TRUE,4.893419833,6.646487653,3.826878012,5.099377633
ZCTA5 77464,2008,250000,64375,77464,TRUE,4.612295335,8.731119636,2.105354933,5.095860505
ZCTA5 75001,1784,468800,73514,75001,TRUE,5.304294099,7.419683529,2.494035189,5.095833255
ZCTA5 75181,2423,312400,111052,75181,TRUE,3.330244053,8.357108607,4.090520523,5.06638636
ZCTA5 75206,1777,615400,91023,75206,TRUE,5.325919061,6.540997363,3.238690251,5.064273908
ZCTA5 78719,1656,456200,56202,78719,TRUE,5.699721965,7.495204987,1.757758507,5.055777834
ZCTA5 78205,1276,604600,38964,78205,TRUE,6.87364844,6.605730041,1.024629033,5.038567098
ZCTA5 75034,1864,729700,111122,75034,TRUE,5.057151684,5.855909854,4.093497612,5.007682913
ZCTA5 75094,2794,539200,171476,75094,TRUE,2.1841211,6.997722369,6.660343896,4.971068319
ZCTA5 78726,1738,698100,90885,78726,TRUE,5.446400989,6.045312875,3.232821132,4.962000597
ZCTA5 78257,1689,670400,81301,78257,TRUE,5.597775718,6.211340206,2.825215095,4.950076878
ZCTA5 78872,2125,78500,39659,78872,TRUE,4.250849552,9.759050587,1.054187276,4.94431118
ZCTA5 78735,2005,867500,139191,78735,TRUE,4.621563176,5.029968832,5.28726784,4.943796272
ZCTA5 77098,1892,787300,116650,77098,TRUE,4.970651838,5.510668904,4.328602597,4.940042186
ZCTA5 77030,1714,631400,77336,77030,TRUE,5.520543713,6.445097099,2.656584258,4.938721892
ZCTA5 77005,2181,1395100,229267,77005,TRUE,4.077849861,1.867657636,9.118186187,4.926893091
ZCTA5 78722,2034,678300,105046,78722,TRUE,4.53197405,6.163989451,3.835086272,4.812512337
ZCTA5 75201,2008,688100,103761,75201,TRUE,4.612295335,6.105250539,3.780435421,4.810623922
ZCTA5 77019,1959,816500,116423,77019,TRUE,4.763670065,5.335650923,4.318948322,4.801847799
ZCTA5 78669,2306,671000,128000,78669,TRUE,3.691689836,6.207743946,4.811316341,4.782394021
ZCTA5 78731,1737,903200,105494,78731,TRUE,5.449490269,4.815991369,3.854139642,4.780835411
ZCTA5 78702,2041,686800,102171,78702,TRUE,4.510349089,6.113042436,3.712812966,4.751896256
ZCTA5 77024,1786,1127500,136149,77024,TRUE,5.298115539,3.471589547,5.157892051,4.708090695
ZCTA5 78704,1801,916100,106897,78704,TRUE,5.251776336,4.738671781,3.913809015,4.696454773
ZCTA5 77027,1865,859500,103812,77027,TRUE,5.054062403,5.077918964,3.782604443,4.679781983
ZCTA5 79758,2536,390700,102560,79758,TRUE,2.981155391,7.887796691,3.729357076,4.677608287
ZCTA5 78652,2666,528100,133368,78652,TRUE,2.579548965,7.064253177,5.039616551,4.662980504
ZCTA5 78751,1695,852000,80915,78751,TRUE,5.579240037,5.122872213,2.808798574,4.611197251
ZCTA5 76005,3081,523400,168806,76005,TRUE,1.297497683,7.092423879,6.546789209,4.610763
ZCTA5 76226,3090,606100,180982,76226,TRUE,1.269694161,6.596739391,7.064632606,4.606289264
ZCTA5 77426,2075,592300,80446,77426,TRUE,4.405313562,6.679453368,2.788852077,4.602617058
ZCTA5 77056,1840,860900,93499,77056,TRUE,5.131294408,5.069527691,3.343994148,4.576574315
ZCTA5 78701,2759,722400,162168,78701,TRUE,2.292245907,5.899664349,6.264476096,4.566140496
ZCTA5 76034,3263,782300,217914,76034,TRUE,0.735248687,5.540637737,8.635344853,4.546894252
ZCTA5 78705,1571,647600,32380,78705,TRUE,5.962310782,6.347998082,0.744612532,4.512707497
ZCTA5 78739,3473,808600,238559,78739,TRUE,0.086499846,5.383001678,9.51337351,4.503512495
ZCTA5 78373,2294,599400,91106,78373,TRUE,3.728761199,6.636897626,3.242220228,4.455239836
ZCTA5 78746,2136,1494300,188414,78746,TRUE,4.21686747,1.273076001,7.380714416,4.282884113
ZCTA5 76092,3501,1007500,250001,76092,TRUE,0,4.190841525,10,4.257252457
ZCTA5 78703,2181,1495800,153036,78703,TRUE,4.077849861,1.264085351,5.876093549,3.773193614
ZCTA5 75225,2452,1671900,200234,75225,TRUE,3.240654927,0.208583074,7.883417188,3.723862049
ZCTA5 75205,2529,1706700,181631,75205,TRUE,3.002780352,0,7.092234476,3.328782484
